adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,KEYWORDS,GENRES,CAST,DIRECTORS
False,,"[35, 18]",895261,hi,Kaun Jeeta Kaun Haara,"When his car breaks down, Amitabh Bachchan finds himself in a busload of students. Shortly, the students, debating heatedly whether man is greater or a woman, put the question to their esteemed guest.",0.6,/7vSchx47EK876avbLPIzIsj3UZ8.jpg,1987-10-23,Kaun Jeeta Kaun Haara,False,0.0,0,[],"['Comedy', 'Drama']","['Kishore Kumar', 'Aruna Irani', 'Amrish Puri', 'Amitabh Bachchan', 'Dinesh Hingoo', 'Pinchoo Kapoor', 'Jagdeep', 'Shubha Khote', 'Vikas Anand', 'Mohan Sherry', 'Tinnu Anand', 'Bhavana Balsawar']",['Rakesh Kumar']
False,/wQh9Y5suZc3LvrAiQ9W7z9mXPAJ.jpg,"[18, 10751, 10749]",894111,hi,Us-Paar,"Mohan is a college student and a slacker. His father asks him to come to their village home so that he can continue on with his studies without any interruptions, and also look after his ailing grandfather, while his dad goes out to travel to bring his mother back home. Mohan instead takes his camera and goes for long walks amongst the wilderness. One day he comes across a mela (fair) run by gypsies, and instantly falls head over heels in love with Kamli. He takes her photograph, rides on her carousel (merry go round), and they become friends. They meet in secret every day. When Mohan asks Kamli to marry him, she tells him that she is to marry Bhairo, part of the gypsy group, but she also indicates that she loves him. Mohan and Kamli plan to run away together. Kamli accordingly packs up and waits for Mohan to show up. But Mohan does not show up, instead Bhairo shows up and takes Kamli by force back to their camp. Will Kamli ever come to know why Mohan did not come as they had planned?",0.6,,1974-01-01,Us-Paar,False,0.0,0,[],"['Drama', 'Family', 'Romance']","['Vinod Mehra', 'Moushumi Chatterjee', 'Padma Khanna', 'Raja Paranjpe', 'Jalal Agha', 'A.K. Hangal', 'Kanwarjeet Paintal', 'Lalita Kumari']",['Basu Chatterjee']
False,,[18],893179,hi,Bol Diyaan Unma,"Badri rushes to catch the last bus to the city, while Kamla Bhabhi decides to accompany him to the bus stop. Their ensuing conversation hints at the perils of migration. But if Badri doesn’t send Kamla home, he’ll miss his ride.",0.6,/tbqj5qMA7adpGJOmNCNhrlSehVx.jpg,2021-08-11,Bol Diyaan Unma,False,0.0,0,[],['Drama'],[],['Kavilas Negi']
False,,[18],893170,hi,Aap Ke Aa Jane Se,"An under-appreciated father, living a humdrum middle-class life, is unexpectedly thrust into the spotlight—and soon he is regarded as never before.",0.6,/c4d7wQSXfvsgbM5MR7RDiTptrxr.jpg,2019-05-08,Daddy's Got Moves,False,0.0,0,[],['Drama'],[],['Shiladitya Bora']
False,,[18],893160,hi,Kadachit,"A young married, middle working-class couple find that, as time passes in their formal city lives, their love is on the wane—until sudden events lead them to a newfound sympathy.",0.6,/hwUtUuj9PXqHUiLFg5TeCBlmAyP.jpg,2020-12-10,Uncertain,False,0.0,0,[],['Drama'],[],['Suraj Shelar']
False,,[],893014,hi,Trimming the Fat,,0.6,/ArWFEmRngKwYCkCaP0JBF1XINow.jpg,2021-11-10,Trimming the Fat,False,0.0,0,[],[],[],['Omkar Kulkarni']
False,,[18],892713,hi,Green Room: Thehrav,"Two actors—one in his 20s, one in his 50s—rehearse their upcoming scene in a major motion picture. Before long, they begin to argue about a conflict of interests",0.6,/a8U3qvkmq6aUQmfeE1dX33C88kG.jpg,2021-08-16,Green Room: Thehrav,False,0.0,0,[],['Drama'],[],['Abhishek Krishnan']
False,/4qHLGibbfBaVWm8nmJSgSjhABvc.jpg,[18],892271,hi,Tathagat,"Set in the meditative quietude of a Himalayan village, Tathagat is a poetically shot tale of guilt. Following the journey of a monk questioning his renunciation, this philosophical drama takes a thought-provoking look at the relationship between our childhood memories and adulthood perplexities.",0.6,/eVAyhSiDpf5V20qetngvLTlQ3iX.jpg,2021-10-22,Tathagat,False,0.0,0,"['monk', 'india', 'loner', 'remorse', 'reclusion']",['Drama'],"['Harish Khanna', 'Ashwath Bhatt', 'Sayani Gupta', 'Ghanshyam Lalsa', 'Savita Rani', 'Himanshu Bhandari']",['Manav Kaul']
False,,[18],891865,hi,मैं जिन्दा हूँ,"Beena, a villager married to a man in the city, is shocked to find that her husband has left the house. She begins to provide for the family, but faces issues when she falls in love with a co-worker.",0.6,,1988-06-05,Main Zinda Hoon,False,0.0,0,[],['Drama'],"['Deepti Naval', 'Pankaj Kapur', 'Alok Nath', 'Kulbhushan Kharbanda', 'Sushmita Mukherjee', 'Rajendra Gupta', 'Sarita Joshi']",['Sudhir Mishra']
False,,[16],891599,hi,Vir The Robot Boy - Khiladiyon Ka Khiladi,The Robot Boy 3,0.6,/7hryBAyS6JAwXeqQMLqEGIS1x1Z.jpg,,Vir The Robot Boy - Khiladiyon Ka Khiladi,False,0.0,0,[],['Animation'],[],[]
False,,[16],891597,hi,Vir The Robot Boy - Mahayoddha Vir,The Robot Boy 2,0.6,/25YijUCzDYEZMyDX44oUxfouX24.jpg,,Vir The Robot Boy - Mahayoddha Vir,False,0.0,0,[],['Animation'],[],[]
False,,[16],891593,hi,Chacha Bhatija - Golmaal Hai Bhai Golmaal Hai,,0.6,/ypYuumFLi55g7Tivz9uLGJqYZyB.jpg,,Chacha Bhatija - Golmaal Hai Bhai Golmaal Hai,False,0.0,0,[],['Animation'],[],[]
False,/vp7wewJ6PhoywLoshZ1e5aGep3a.jpg,"[10749, 53]",890986,hi,बेखुदी,"A rich boy, Abhishek, falls for Sanya, who has a dark past. Will he manage to keep his cool after listening to various people describing various incidents about her life?",0.6,/wdbpcrb89FREWzJCj2M1uobDRQW.jpg,2021-10-29,Bekhudi,False,0.0,0,[],"['Romance', 'Thriller']","['Adhyayan Suman', 'Anurag Sharma', 'Dev Sharma', 'Gulki Joshi', 'Divya Seth', 'Yuri Suri']",['Amit Kasaria']
False,/eDdoPy8Dt75h0s233ezFafxOzLO.jpg,[53],890116,hi,मेरी क्रिसमस,,0.6,,2022-12-23,Merry Christmas,False,0.0,0,[],['Thriller'],"['Vijay Sethupathi', 'Katrina Kaif', 'Sanjay Kapoor', 'Radhika Sarathkumar']",['Sriram Raghavan']
False,,[],889542,hi,Wink,,0.6,,2021-02-28,Wink,False,0.0,0,[],[],[],['Akash Dev']
False,,[35],889483,hi,Damaad,"Sharad is head over the heels in love with Renu, his neighbour's daughter. However, problems arise when two of his employers want him to get married to either of their daughters.",0.6,,1978-06-17,Damaad,False,0.0,0,[],['Comedy'],"['Amol Palekar', 'Ranjeeta Kaur', 'Ashok Saraf', 'Shreeram Lagoo', 'Tarla Mehta', 'Pinchoo Kapoor', 'Dina Pathak', 'Preeti Ganguli', 'Master Sakka', 'Mushtaq Merchant', 'Keshto Mukherjee', 'C.S. Dubey']",[]
False,,[],889250,hi,Do Sher (1974) - दो शेर,,0.6,/dyqOlQzJCFJbkEihj9n3BgiJHtL.jpg,,Do Sher (1974) - दो शेर,False,0.0,0,[],[],"['Dharmendra', 'Rajendra Kumar', 'Rajan Haksar', 'Vishal Desai', 'Mehar Mittal', 'Hiralal', 'Sujit Kumar', 'Tun Tun', 'Dev Kumar', 'Gauri Verma']",[]
False,,[18],888978,hi,Bon Appétit,"Bon Appétit is just an attempt to take viewers into a moody narrative, a glimpse into two people and their innermost secrets and demons that lie in closets and the possibilities of what might happen to them when they are left to isolate.",0.6,,,Bon Appétit,False,0.0,0,[],['Drama'],"['Arpita Banerjee', 'Shantanu Divecha']",['Nabil Solanki']
False,,[],888918,hi,Chaka Chaka Bhaunri,,0.6,,2007-08-24,Chaka Chaka Bhaunri,False,0.0,0,[],[],['Salman Khan'],[]
False,,[],888909,hi,Flight,"The movie follows the journey of Ranveer Malhotra, who against all the odds, has to face deadly obstacles on a plane in order to survive.",0.6,/bS5S8GVOQ3KHOMHg3V1aJ8z2AOS.jpg,2021-04-02,Flight,False,0.0,0,[],[],"['Vishal Arya', 'Babita Ashiwal', 'Shibani Bedi']",[]
False,,[],888852,hi,Sar Utha Ke Jiyo,,0.6,/79bZqV9WGL8U2cWOT1byPBGW6sa.jpg,1998-09-25,Sar Utha Ke Jiyo,False,0.0,0,[],[],['Salman Khan'],[]
False,,[],888847,hi,Bulund,,0.6,/fyTsY6IhwJFRn7byKhm5Dkn7t4T.jpg,1993-01-01,Bulund,False,0.0,0,[],[],['Salman Khan'],[]
False,,[],888839,hi,Jumma Chumma In London,,1.4,/y7HKUWokYOYYRwoY61ZTzoDvMRu.jpg,1991-01-01,Jumma Chumma In London,False,0.0,0,[],[],['Salman Khan'],[]
False,,"[18, 10751, 9648]",888497,hi,Kahan Ho Tum,Kahan ho tum is a story of three friends who get caught up in a murder.,0.6,,2003-07-11,Kahan Ho Tum,False,0.0,0,[],"['Drama', 'Family', 'Mystery']",['Shweta Menon'],[]
False,,"[16, 18]",888312,hi,त्रिपुरा,"After the death of their king Taraka at the hands of the devas, the asuras flee their kingdoms and spend years in hiding. Determined to provide a safe haven for them, the great asura architect Maya draws on his vast powers of sorcery to build three magnificent airborne cities, named Tripura, each to be ruled over by one of Taraka's three sons. Fuelling the asuric ambitions of the 3 young princes of Tripura, Brahma the Creator grants them a boon of indestructibility, as the cities can only be destroyed by the one and only Lord Shiva ,the Destroyer. Soon enough the asura kings begin craving greater and greater power. Unknown to Maya, they plan a secret invasion of Devlok, the kingdom of the devas. Now Indra, king of the devas, faces a formidable challenge -- defeating an enemy who is protected by the Gods themselves!",0.6,/98ieuXrTQarzi2KZftwvkqTZuo2.jpg,2011-01-30,Tripura,False,0.0,0,[],"['Animation', 'Drama']","['Daman Baggan', 'Ettienne Couthino', 'Saptharishi Ghosh', 'Denzil Smith', 'Chetan Sharma', 'Aseem Hattangadi']",['Chetan Sharma']
False,,[18],888103,hi,15th August,"Nagpal kills Chaudhry and his son, Ram, a military officer. Chaudhry's second son, Vikram, vows to destroy Nagpal who is all set to become the Chief Minister on the upcoming Indian Independence Day.",0.6,,1993-09-17,15th August,False,0.0,0,[],['Drama'],"['Tisca Chopra', 'Ronit Roy', 'Shakti Kapoor', 'Kunickaa Sadanand', 'Girja Shankar', 'Prem Chopra', 'Saeed Jaffrey', 'Vikas Anand', 'Arun Bakshi', 'Neelam Mehra', 'Harish Patel', 'Mahesh Raaj']",['Vicky Ranawat']
False,,"[35, 18, 10749]",888099,hi,Pyar Ka Rog,,0.6,/dgyEWuFXcetcflQ7fPsBupTaYao.jpg,1994-03-29,Pyar Ka Rog,False,0.0,0,[],"['Comedy', 'Drama', 'Romance']",[],[]
False,,[],888092,hi,Police Wala,,0.6,,1993-08-01,Police Wala,False,0.0,0,[],[],[],[]
False,,[],887720,hi,Khote Sikkey,,0.841,,1998-01-01,Khote Sikkey,False,0.0,0,[],[],[],[]
False,,[],887717,hi,Ram Aur Shyam,,0.6,,1996-12-20,Ram Aur Shyam,False,0.0,0,[],[],[],[]
False,,[],887713,hi,Saazish,,0.6,,1998-02-20,Saazish,False,0.0,0,[],[],[],[]
False,,[],887709,hi,Dilwale Kabhi Na Hare,,0.84,,1992-01-01,Dilwale Kabhi Na Hare,False,0.0,0,[],[],[],[]
False,,[],887602,hi,Meri Mohabbat Mera Naseeba,,0.6,,1995-01-01,Meri Mohabbat Mera Naseeba,False,0.0,0,[],[],[],[]
False,,[],887597,hi,Hum Hain Premi,,0.6,,1996-09-27,Hum Hain Premi,False,0.0,0,[],[],[],[]
False,,[28],887152,hi,Badmaash No.1,,0.6,/j8wBRpbnDE8g4337JmoYj9rbP4M.jpg,2002-01-01,Badmaash No.1,False,0.0,0,[],['Action'],[],[]
False,,[],886744,hi,Zindagi Aur Maut,Bollywood film,0.6,,1944-01-01,Do or Die,False,0.0,0,[],[],['Sheela'],['Harbans']
False,/186kEwYjgPdk7X2IFROo0wuwhze.jpg,[28],886589,hi,ज़िंदा रहो,A spy takes on a new big mission after an exhausting yet successful one.,0.6,/gDBcivONMJ55ZNJdL1EwA6XbeMx.jpg,2021-12-25,Zinda Raho,False,0.0,0,[],['Action'],['Achyut Prashast Singh'],['Achyut Prashast Singh']
False,,"[28, 18, 10749]",886082,hi,Pyar Pyar,,0.6,/r3DIRhrycN1s108H98I6jLkidJT.jpg,1993-01-01,Pyar Pyar,False,0.0,0,[],"['Action', 'Drama', 'Romance']",[],[]
False,,[],886067,hi,Mahatma,,0.6,,1998-01-01,Mahatma,False,0.0,0,[],[],[],[]
False,,[18],885585,hi,Reduva,The story is about an old man and a souvenir from his late wife RADIO. His alcoholic son earns nothing and is only dependent on the old man's pension amount. The film revolves around the family drama of the issues between the son and the father.,0.6,/4YeKynLmkzwsTMscXS2ER3ONEK2.jpg,2021-07-10,Radio,False,0.0,0,[],['Drama'],[],['Vipan Malawat']
False,,[18],885577,hi,Nitty-Gritty Punjab Police,"In this self-reflexive re-imagining of a police documentary—set in Jalandhar, Punjab—director Kabir Mehta documents his time spent with a washed up, dishonest constable and his troupe of two. Employing a hybrid approach, the film incorporates found footage, memoir, mockumentary, dance video and exposés of police brutality.",0.6,/iTWNZHfTZg6H92X0B5SqE0CN3yf.jpg,2021-11-04,Nitty-Gritty Punjab Police,False,0.0,0,[],['Drama'],[],['Kabir Mehta']
False,,[18],885559,hi,जुगनू,"In rural India, a determined teenage schoolgirl struggles to gain an education. Back at home, she enjoys a close bond with her siblings, whilst her grandmother battles to survive daily life.",0.6,/50krN6rCKiB5afSzQqNHmKJQxyY.jpg,2021-11-04,Firefly,False,0.0,0,[],['Drama'],[],['Abhijeet Srivastava']
False,,[35],885548,hi,Cheepatakadumpa,"Three small town friends, their reunion, a gorilla, a bull, the full moon, the kundalini, a tomato, and patriarchy-smashing mischief.",0.6,/wfOIDaTGqaPbiMzoRrBzFgxJOEr.jpg,2021-11-04,Cheepatakadumpa,False,0.0,0,[],['Comedy'],[],['Devashish Makhija']
False,,[99],885539,hi,Centrifuge,"In the dreamlike world of a rural Indian mela (fairground), enigmatic tales of love and betrayal unfold. A fortunetelling donkey pulls in the crowds, while a stuntman is caught in a romance with showmanship…",0.6,/dIgO0oq2vIoQ6jFTIdeMAe6CCPW.jpg,2021-11-04,Centrifuge,False,0.0,0,[],['Documentary'],[],['Shobhit Jain']
False,,[18],885535,hi,Bablu Babylon Se,"In a parallel world, ‘Bablu’, a lonely old man working for ‘Babylon’, a company that owns all the trees & plants, goes on an assignment and accidentally encounters a rebel group planning a secret mission against ‘Babylon’.",0.6,/4qHTWq41mDkB6GAYcl0WdQBGBsk.jpg,2021-10-24,Bablu From Babylon,False,0.0,0,[],['Drama'],[],['Abhijeet Sarthi']
False,,[18],885534,hi,Khabsurat,"Barkha—a young smalltown woman—tries to make it as a dancer in Mumbai, but pays a heavy price for the freedom offered by the big city to experiment with her own sexuality.",0.6,/czdJFzve1RGcLoqbcGgGCO4rvOX.jpg,2021-11-04,Repulsive,False,0.0,0,[],['Drama'],[],['Ashutosh Pathak']
False,,"[28, 18, 10402, 10749]",885515,hi,Lootera,A Bollywood historical action film.,0.841,,1965-11-18,Lootera,False,0.0,0,[],"['Action', 'Drama', 'Music', 'Romance']","['Dara Singh', 'Nishi Kohli', 'Prithviraj Kapoor', 'Jeevan']",['Harbans']
False,,[99],885509,hi,Galiyon Ka Sheher,Multiple residents of the ancient city express their grievances with respect to the imminent destruction of their ancestral homes.,0.6,/19Hbc2HdDgduG7yTdY373W7wkK1.jpg,2021-07-17,City of Lanes,False,0.0,0,[],['Documentary'],[],"['Ragini Rao Munjuluri', 'Modak KS']"
False,,[99],885501,hi,Khee,"In the Himalayan region of Ladakh—a land of high passes, cold deserts, monasteries and Buddhist prayer flags—an alarming number of stray dogs are constantly on the prowl, upsetting the ecology, hunting endangered wildlife, and evening attacking humans.",0.6,/18fWXhKNQbpmnSP4ckQr9PifAqu.jpg,2021-09-01,Dogs,False,0.0,0,[],['Documentary'],[],['Nikhil Talegaonkar']
False,,[],885331,hi,Gadar 2,upcoming hindi movie,0.6,,,Gadar 2,False,0.0,0,['sequel'],[],"['Sunny Deol', 'Ameesha Patel', 'Utkarsh Sharma']",['Anil Sharma']
False,,[18],885296,hi,Shoebox,Mampu watches her father struggling to keep his single-screen theatre alive - as her hometown Allahabad acquires a new name and starts losing traces of its past.,0.6,/huBB6WOmccl0XAQu9ERMXvKCA6u.jpg,2021-11-04,Shoebox,False,0.0,0,[],['Drama'],"['Amrita Bagchi', 'Purnendu Bhattacharya', 'Ashok Pathak', 'Ashutosh Sohan', 'Tapasya Dasgupta', 'Kumar Kanchan Ghosh', 'Zia Ahmad Khan', 'Samridhi Dutta', 'Tulika Banerjee', 'Amarjeet Singh', 'Devasheesh Misra', 'Dheeraj Kumar', 'Mahendra Kannojiya', 'Safal Singh', 'Gautam Tripathi']",['Faraz Ali']
False,,"[18, 9648]",885291,hi,"To Caterpillar, From Butterfly","A poor girl is lured into the world of crime and is haunted by ghosts of her guilt and conscience, eventually runs out of her dimension to discover that she was a part of a film.",0.6,/hoxG50aR9FyXzCfoKwE7B50saUP.jpg,2021-11-04,"To Caterpillar, From Butterfly",False,0.0,0,[],"['Drama', 'Mystery']",['Kanishka Aggarwal'],"['Agrim Sansanwal', 'Aakarsh Sansanwal']"
False,,"[9648, 53]",885023,hi,Maya Ya Maut,Indian Hindi-language mystery/thriller directed by K. Bhushan,0.6,/aWbXNBtAKIbp0GVQ8WO4bNLRITO.jpg,,Maya Ya Maut,False,0.0,0,[],"['Mystery', 'Thriller']","['Dinesh Mehta', 'Urmila', 'Rashmi Yadav', 'Amit Pachori', 'Kajal Mishra']",['K. Bhushan']
False,,[],884805,hi,Heera,A dacoit movie directed by Sultan Ahmed,0.6,/5NMldCt0uramcICTkOaDWoAIAqe.jpg,1973-01-01,Heera,False,0.0,0,[],[],"['Sunil Dutt', 'Asha Parekh', 'Shatrughan Sinha', 'Farida Jalal', 'Anwar Hussain']",[]
False,,[80],883288,hi,The Green Force,Ex-army chief created a secret Force to save the nation from Terror attacks. GREEN FORCE is an unofficial team of Patriots which fight against every terrorist activities.,0.6,/l2TWB9dqxlcRgG4JJDa4BYiBAOQ.jpg,2021-06-12,The Green Force,False,0.0,0,[],['Crime'],"['Mayur Chavda', 'Ramesh Goyal', 'Sahud Hashmi', 'Mushtaq Khan', 'Gulshan Pandey', 'Shiva Rindani', 'Pooja Prajapati']",['Sudhir Durlabh Tandel']
False,,[80],883280,hi,Life in Dark,"The story of Life in Dark is about the crime taking place in the remand home where the small survivors after committing the crime try to complete their sentence but their past does not leave them after the completion of the sentence, And takes him again to the world of crime where people like him are waiting for him.",0.6,,,Life in Dark,False,0.0,0,[],['Crime'],"['Upendra Limaye', 'Aditya Lakhia', 'Jitendra Joshi', 'Priyamvada sawant', 'Govind Namdeo', 'Nachiket Purnapatre']",['Vijay Patkar']
False,,[18],883156,hi,Parda,"Razia and Aslam grew up as friends and that deepened into love at maturity. Unfortunately, Aslam was from a wealthy family and Razia from a poor one and Aslam's father disapproved. Instead, he arranged marriages to different partners for both of them. Our heroine got married off and became a good wife. But there's a snake in the grass in the form of Sadiq who wanted her for himself. As a result, unspeakable tragedies follow.",0.6,/gYYCwf8u7iiShgD4u62Soj0vbEQ.jpg,1949-01-01,Parda,False,0.0,0,[],['Drama'],"['Rehana', 'Amar', 'S. Nazir', 'Sadiq', 'Gulzar', 'Nazir Kashmiri', 'Chand', 'Ansari', 'Kusum Thakur', 'Abu Bakar', 'Mehmood Vazir Khan']",['A.G. Surma']
False,,[53],883125,hi,Chup: Revenge Of The Artist,,0.6,/2s5i53lRZeOMF2KA3zjOQ1oAUvD.jpg,,Chup: Revenge Of The Artist,False,0.0,0,[],['Thriller'],"['Sunny Deol', 'Dulquer Salmaan', 'Shreya Dhanwanthary', 'Pooja Bhatt']",['R. Balki']
False,,[],882847,hi,Jolsobi,,0.6,/nFMdPYYBCdQZL0xXJjSkyCRXHHt.jpg,2021-10-29,Jolsobi,False,0.0,0,[],[],"['Durlabha Moran', 'Numal Chandra Gogoi', 'Dulukanta Moran', 'Darathie Bhardwaj']",['Jaicheng Jai Dohutia']
False,,[18],881983,hi,The Last Hurrah,,0.6,,,The Last Hurrah,False,0.0,0,[],['Drama'],['Kajol'],['Revathi']
False,,[53],881614,hi,अद्भुत,,0.6,,,Adbhut,False,0.0,0,[],['Thriller'],"['Nawazuddin Siddiqui', 'Diana Penty', 'Shreya Dhanwanthary', 'Rohan Mehra']",['Sabbir Khan']
False,,[],881582,hi,Contract Killer,,0.6,/4l6aeQbyIxemVbsejCtD1Fu5ThI.jpg,2020-12-31,Contract Killer,False,0.0,0,[],[],"['Mokshita Raaghav', 'Ajaz Khan']",['Sajan Agarwal']
False,,"[18, 10751]",880065,hi,Inteha Pyar Ki,"Rohit (Rishi Kapoor) meets Taniya (Rukhsaar) and its love at first sight. Rohit informs his mother (Sushma Seth) that he has found the girl of his dream. On the threshold of marriage, Rohit and Taniya meet with an accident. Taniya is not to be seen anywhere. After a few days, he spots Taniya in a hotel in Bombay but Taniya declines having ever met him. She reacts as if Rohit is a stranger. Rohit gathers that she is the daughter of Mahindir Pratap (Pran) a millionaire.  As luck would have it, Rohit's mother succeeds in arranging Rohit's marriage with none other than Taniya. On the day of Taniya's birthday her father announces her engagement to Rohit but Taniya returns the engagement ring to Rohit saying that she loves Sagar (Emraan Khan). Rohit then asks her the reason for playing with his life. Taniya reveals that she had never gone to Palampur and that she's never met him before. Will Rohit ever solve the puzzle?",0.6,/6wcuewafrG12CFxVCLGfmivX08o.jpg,1992-04-13,Inteha Pyar Ki,False,0.0,0,[],"['Drama', 'Family']","['Rishi Kapoor', 'Rukhsar Rehman', 'Sushma Seth', 'Asrani', 'Aparajita', 'Sudha Chandran', 'Shafi Inamdar']",['J.K. Bihari']
False,,[18],879568,hi,The Desire: A Journey of a Woman,,0.6,,2011-08-22,The Desire: A Journey of a Woman,False,0.0,0,[],['Drama'],"['Shilpa Shetty Kundra', 'Jaya Prada', 'Xia Yu', 'Sheetal Menon', 'Nakul Vaid', 'Vikram Gokhale', 'Asif Sheikh', 'Anupam Kher']",['R Sarath']
False,,"[53, 9648, 28]",879371,hi,"Khanjar ""The Knife""","Friday the 13th is the night when the dead come back to earth.  On one such night, Chander Sharma's son gets a call informing him of the murder of each of his father's four associates on the 13th of every month.  Chander Sharma's son is in love with Shilpa (Tabu) and his rival is Raja (Sunil Shetty), who also becomes embroiled in the mystery.  The only clue they have is a pair of gloves, leaving the police baffled.  Meanwhile, the murders continue...",0.871,/iALkCG3a7o1lnKyGVOPR4hrRxc0.jpg,2003-06-27,Khanjar (The Knife),False,10.0,1,[],"['Thriller', 'Mystery', 'Action']","['Tabu', 'Suniel Shetty', 'Gulshan Grover', 'Mohan Joshi', 'Pankaj Dheer', 'Shiva Rindani', 'Laxmikant Berde', 'Archana Puran Singh']",[]
False,,[],879002,hi,Jhini Bini Chadariya,"In the ancient city of Varanasi, which embraces an intricate history of Hinduism and Islam, a sari weaver and an orchestral dancer live their respective lives, until an incident occurs...",0.6,/1fokZyi2KG8WYWSnqqrR317U6W7.jpg,2021-11-01,The Brittle Thread,False,5.0,2,[],[],[],['Ritesh Sharma']
False,,"[53, 9648, 28, 80]",878926,hi,खुफिया,"Inspired by true events and based on the popular espionage novel Escape to Nowhere by Amar Bhushan, Khufiya is the story about Krishna Mehra, an R&AW operative who is assigned to track down the mole selling India’s defence secrets.",0.6,,,Khufiya,False,0.0,0,[],"['Thriller', 'Mystery', 'Action', 'Crime']","['Tabu', 'Ashish Vidhyarthi', 'Ali Fazal', 'Wamiqa Gabbi', 'Azmeri Haque Badhon']",['Vishal Bhardwaj']
False,/4x2COoFuMpRzTN3Pe6BwJ971Zto.jpg,[18],877875,hi,Cinemaa Zindabad,"Cinemaa Zindabad is a 2021 Indian Hindi Film based on the Real Life story of the artist. This film is directed by Ajay Kailash Yadav, written by Ajay Kailash Yadav - Rajesh Chaurasia,and Produced By Ajay Kailash Yadav.",0.6,/3PIvh3Zd0p0s1ap92V0BXY8vGsc.jpg,2021-12-26,Cinemaa Zindabad,False,0.0,0,[],['Drama'],"['Rajpal Yadav', 'Mukesh Bhatt', 'Ranjeet', 'Maushmi Udeshi', 'Amrita Dhanoa', 'Wiam Dahmani', 'Pinel Babu', 'Hemin Patel', 'Swapnil Jharbade', 'Pankaj Beri']",['Ajay Kailash Yadav']
False,,[],877531,hi,Tass,,0.6,/hqGsly2N6MwqSEovsd1FyDQXVNm.jpg,,Tass,False,0.0,0,[],[],"['Vansh Bhardwaj', 'Guru Bamrah', 'Mahesh Saini', 'Bahadur Chand']",['Kabir Singh Chowdhry']
False,,[99],877444,hi,Ladies Only,"The local train is a sight to behold in the morning, overloaded with crowds fighting to get inside. A special compartment reserved for women appears as a temporary oasis – a haven for solitude and contemplation. Director Rebana Liz John questions the women, who reveal what it means to keep ambitions alive within an oppressive patriarchal system. Black and white imagery evocatively captures the details of the women’s experience in this world. They reflect on their lives, across generations, with humour, disappointment and defiance, forming a complex tapestry whose common ground is endurance and survival.",0.6,/zruzXRp8rApSPwYNF86FdRYP8Jj.jpg,2021-10-09,Ladies Only,False,0.0,0,[],['Documentary'],[],['Rebana Liz John']
False,,[18],877227,hi,"क्या, क्यों, किसलिए?","While documenting his daily life in the form of sky videos, a student grows lonelier in quarantine and develops hatred for a particular type of people.",0.6,/5GDu7jwZW0zTncnnGL1NyNGXpY8.jpg,2022-01-31,"What, Why, Wherefore?",False,0.0,0,[],['Drama'],['Achyut Prashast Singh'],['Achyut Prashast Singh']
False,,[],877162,hi,Hum Teen Saat Saat,"What happens when Kamal, a gay man, Ramola, the wife of a gay man, and Lalit, the brother of a lesbian woman, meet up at a legal adviser’s office. Will they discuss and resolve their issues with homosexuality or trigger a new set of problems?",0.6,/35NrGSHL9Of9HsmeEBgJFeLQmb.jpg,2018-04-12,Hum Teen Saat Saat,False,0.0,0,[],[],[],['Paresh Vinodray Savani']
False,,[],876530,hi,Ek Do Teen,Roma is on her way home after celebrating with her friends at Asha's (Yashodra Katju) place when she is attacked by two robbers who try to steal her.,0.6,/7vLYSAxqooUtX4omQTfAbybmclv.jpg,1953-01-01,Ek Do Teen,False,0.0,0,[],[],"['Meena Shorey', 'Motilal', 'Majnu', 'Yashodra Katju']",['Roop K. Shorey']
False,,"[35, 18, 10749]",876515,hi,Anjaan,"Manohar Das is an only son who frequents nautch girls with his friend Badri. Manohar's father wants his son to mend his ways before it is too late. But Manohar is incorrigible. Finally, his father sends him to Ramgarh with his Guruji so that he is totally cut off from city life and where he can be reformed.",0.6,/l2UKkgqhiag5pcGP6pkv2i6WmgO.jpg,1956-07-07,Anjaan,False,0.0,0,[],"['Comedy', 'Drama', 'Romance']","['Vyjayanthimala', 'Johnny Walker', 'Keshav Rana', 'Pradeep Kumar']",['M. Sadiq']
False,,[10749],876508,hi,Diwana,"A young prince named Ashok falls in love with a girl named Lali whom he encounters for the first time while hunting in a forest. Later on he learns that Lali belongs to a nomadic community that is at present, inhabiting his region. Ashok meets Lali again and both confess that they are in love with each other. In the meantime Lali's father, who is the head of his community, sends a man named Phulwa to look for her.",1.091,/4MYrVWF54BmvrmhCNRz3aR66kmO.jpg,1958-05-21,Diwana,False,0.0,0,[],['Romance'],"['Suraiya', 'Sumitra Devi', 'Suresh', 'Madan Puri', 'Mumtaz Begum']",['Abdul Rashid Kardar']
