id,overview,popularity,release_date,title,vote_average,vote_count,KEYWORDS,GENRES,CAST,DIRECTORS
947920,"Ek jhalak me pyaar hota hai… ye to sunna hi hoga? Ye kuch aisi hi kahaani hai, ek aisi ending ke sath jo aapke dil ko chhu jaye. A story about an all-rounder who’s the the perfect dad and great at whatever he does! Par uski life mein kuch missing hai.",0.6,2021-09-02,Ek Jhalak,0.0,0,[],[],"['Amit Sadh', 'Sushma Seth', 'Mannat Duggal']",['Deepmala']
947384,"Due to her son's, Devdutt's arrest, Satyavati is unable to take the Badrinath Yatra. Subsequently, he starts to frequent a brothel to visit with a courtesan, Chandravati, and virtually refuses to do anything with his pregnant wife, Sheila. He even drinks alcohol, and assaults his father, Jaggannath, and brother, Sridhar. Things get even worse when he blinds his mother, lets Chandravati and her entourage move in their family home, and asks Sheila to serve the courtesan.",0.6,1967-08-17,Badrinath Yatra,0.0,0,[],[],"['Nirupa Roy', 'Abhi Bhattacharya', 'Indira', 'Kukku Desai', 'Jeevan Dhar', 'Niranjan Sharma', 'Sunder', 'Raj Kumar', 'Indira Bansal', 'Ruby Myers', 'Kesarbai']",['Dhirubhai Desai']
946168,"Cute Kameena is a fun film, a love story with no twist of its own but twists which are created by Buntyji ke mama, RANJEET who is a frustrated Film Writer facing writer's block and a Star Director/Producer Mr. ADITYA KAPOOR aka AK who has the world of stars signed up but no story to shoot.  Bunty meets Avantika in the most bizarre and hilarious situation and this gives Ranjeet the inspiration to write his next Love Story for AK.  Ab dil toh de diya, Happy ending hogi?",0.6,2016-03-18,Cute Kameena,0.0,0,[],[],[],[]
946027,"“A dream came to me from who knows where having slept as two I awake as one / the other wasn’t there”.  Two young men on a blind date start their journey outside the city. Unknowingly they become a part of maze of a pilgrimage of sadhus. They look around, they observe, they smile, they doubt, they whisper. They are lost, they are found.  Two young men stroll curiously around the Kumbh Mela, a huge religious festival involving millions of Hindus. They are wearing modern clothing, which makes them stand out among the pilgrims, most of whom are in traditional dress. Kumbh Mela, which takes place every three years at one of the four major Hindu sites (Haridwar, Allahabad, Ujjain and Nasik), is seen as the biggest pilgrimage in the world, bringing the many faces of Hinduism together. There are naked sadhus smeared in ash, rich gurus collecting donations, musicians and other performers, and simple pilgrims washing away their sins by ritual bathing in the river.",0.6,2017-01-01,Kumbh,0.0,0,[],[],"['Ambar Joshi', 'Laxmikant Bongale']",['Umesh Vinayak Kulkarni']
946023,"Following the consequences of nationwide lockdowns amid the Covid19 pandemic, the film chronicles stories of girls out of school in a small village in India.",0.6,2021-01-01,Dropout Daughters,0.0,0,[],[],['Sneha Chaudhary'],['Prateek Kumar']
945932,A bittersweet tale of a piece of velvet that binds a father to his daughter,0.6,2014-07-18,Makhmal,0.0,0,[],"['Drama', 'Music']",['Jackie Shroff'],['Faraz Ali']
945824,"What happens to people when they are violently displaced? Forced out of their home and ancestral village, buffeted by winds of hate, running for their lives, scattered like human debris in relief camps. Never able to return. How do they rebuild new homes and new lives, with hearts unable to leave the old one behind?  This film is about survivors of Muzaffarnagar, a town in north India, where targetted violence in 2013 forced over 60,000 people to flee their homes in fear. Many could never return. An estimated 60 people were killed, and 40 more died later in the relief camps - mostly children who perished from cold and sickness in a bitter winter.  The Colour of My Home is about rebuilding broken lives. It is about the scars that hate and violence leave on the human soul. It is about memory and loss. It is also about the spirit to survive.",0.6,2018-01-01,The colour of my home,0.0,0,[],[],[],"['Farah Naqvi', 'Sanjay Barnela']"
945407,"A rich blind man who falls for a poor girl, regains his sight and is forced to marry a wealthy girl whom his father has chosen.",0.6,1952-01-01,Nau Bahar,0.0,0,[],"['Drama', 'Family']","['Ashok Kumar', 'Nalini Jaywant', 'Kuldip Kaur']",[]
945188,"Gopal intends to take over the entire region under Raja Saheb, by hook or by crook. Things go his way when Raja signs a power of attorney in his name, and then accidentally shoots and kills a young woman named Silky, Gopal persuades Raja to run and hide from the police. Raja's daughter, Sunita, is overseas, and when she returns home, she is befriended by a young man named Jai, who assures her that he is there to help her, and re-instate Raja. What Sunita does not know is that Jai is friendly with the very people who had helped Gopal overthrow Raja",0.6,1971-03-10,Haseenon Ka Devata,0.0,0,[],['Drama'],"['Sanjay Khan', 'Rekha', 'Sujit Kumar', 'Mohan Choti']",['Ravikant Nagaich']
941260,A 1945 Bollywood film starring Motilal and Nargis,0.6,1945-01-01,Bisvi Sadi,0.0,0,[],[],"['Motilal', 'Nargis', 'Mazhar Khan', 'Gope', 'Ashalata', 'Navin']",['Mohan Dayaram Bhavnani']
939540,COD is a story about a jobless artist who hijacks an abandoned taxi. His mission is to deliver the taxi and get some Cash on Delivery.,0.6,2021-01-01,COD (Cash On Delivery),0.0,0,[],[],[],[]
939537,"Young thief Titli dies in a road accident right after stealing a car. Her mother, however, claims that Titli could neither drive nor steal and hence, pleads for justice.Special Investigating Officer Tara is hired to dig deeper into the case.",0.6,2020-10-01,Black Rose,0.0,0,[],['Thriller'],"['Samiksha Bhatnagar', 'Rahul Chawla', 'Abhilash Dada', 'Amit Gupta']",['Hemant Mishra']
938678,"In Delhi to study film, ""I"" listens for the breath of its residents on the streets, in the markets, outside the mosques, and at the tourist sites. Dissolving into these her own thoughts and feelings in the process, she makes the city resonate for us.",0.6,2015-10-09,I Am Yet to See Delhi,0.0,0,[],['Documentary'],['Humaira Bilkis'],['Humaira Bilkis']
938476,"Two storytellers put forth their versions of the story of Shravan Kumar. The art for the film uses painted images from a wooden portable shrine called a Kaavad. The film is a collaborative work between traditional Kaavad storytellers and Kaavad artists from Rajasthan, together with the filmmaker.  Combining lush animation with live-action, the film is an interpretation of two stories which are forever fused in the act of telling and retelling.",0.6,2011-09-08,It's The Same Story,0.0,0,"['mythology', 'narration', 'story teller', 'hindu', 'folk music', 'storytelling', 'based on myths, legends or folklore', 'hindu mythology', 'visual storytelling', 'folk art', 'folk tales', 'indian folklore', 'animated painting', 'animated sequence', 'creative storytelling', 'ramayan', 'shravan kumar', 'legends', 'indian story', 'indian stories', 'animated art', 'indian animation']","['Documentary', 'Animation', 'History']","['Papuram Rav', 'Kojaram Rav', 'Aishwarya Dixit', 'Trishla Patel']",['Nina Sabnani']
938083,"Renu and her husband, Anil, are devastated when she cannot bear children after a miscarriage. But soon, he visits a brothel and asks young Chanda to carry and give birth to a baby for his family.",0.6,1983-10-14,Doosri Dulhan,10.0,1,[],"['Drama', 'Family']","['Victor Banerjee', 'Sharmila Tagore', 'Shabana Azmi']",['Lekh Tandon']
937409,"Embarrassed and frustrated after being stood up at a movie theatre, Rasika, an introvert visual artist bumps into Varun, a lawyer, while trying to escape the realities of Online Dating.",0.6,2022-02-11,Uljhe Hue,0.0,0,[],"['Romance', 'Drama']","['Sanjana Sanghi', 'Abhay Verma']",['Satish Raj Kasireddi']
937349,"An old man, working at dairy farm deals with his isolation and suffers for his survival. He has to visit his son's funeral place when he comes to know about sudden demise of his son who was working at metro construction site.",0.6,2022-03-18,Life is Suffering. Death is Salvation,0.0,0,[],[],[],['Arvind Pratap']
936626,"Kalicharan lives a middle-class life with his unmarried sister. He meets with a young woman,both fall in love with each other, and get married. Since Kalicharan is a honest man, who refuses to accept nor give any bribes, which brings him in the bad books of gangster Bhawani Singh. When Singh puts pressure on Kalicharan, there is a showdown, the police are involved, resulting in the arrest of Kalicharan. In prison, a new Kalicharan is born - who calls himself Kaalia - and whose main motive is the destruction of Bhawani Singh. When Kaalia is discharged from prison, he finds out that Bhawani is now a Member of Parliament, he accordingly plots to kill him and does succeed. What Kaalia does not know is that Bhawani has a brother in Pratap Singh, a man known for his ruthlessness, his power, his contacts within the police and Ministerial staff, and who will not rest until he has finished killing Kaalia, his wife, and sister.",0.6,1997-02-07,Kaalia,0.0,0,[],[],[],[]
936197,Inspector Shankar is assigned to investigate a band of masked smugglers,0.6,1974-01-01,Apradhi,0.0,0,[],[],"['Kiran Kumar', 'Yogeeta Bali', 'Jagdish Raj', 'Imtiaz Khan', 'Keshto Mukherjee']",['Jugal Kishore']
936195,Hindi language film from 1971,0.6,1971-01-01,Parde Ke Peechey,0.0,0,[],[],"['Yogeeta Bali', 'Vinod Mehra', 'Pran', 'Bindu', 'Raj Mehra', 'Jagdeep', 'Padma Khanna', 'Tarun Bose', 'Suresh']",['K. Shankar']
936194,A woman describes the relationship between her sister and a postmaster,0.6,1955-01-01,Naata,0.0,0,[],[],"['Madhubala', 'Abhi Bhattacharya', 'Vijayalakshmi', 'Gope', 'Kanhaiyalal', 'Moolchand']",['D.N. Madhok']
935126,"A dark comedy centering on a bargain basement, suburban contract killer who has long since lost any interest in his work. Brutal, careless methods and blasé attitude to murder come back to haunt him when he's faced with the consequences of his actions and an unusual request.",0.6,2010-07-01,The Pink Pyjama Girl,0.0,0,[],"['Comedy', 'Crime', 'Mystery', 'Thriller']","['Vaarun Bhagat', 'Sid Bodalia', 'Vybhav Deshpande', 'Deepak Sinha', 'Neresha Sukreem']",['Chandan Sen']
933715,"Through faces and bodies of real life labourers emerges an epistolary account of a daily wage owner who suddenly finds himself out of work one day. As rampant industrialisation surges, a new class is born - a crowd of nomadic migrant workers whose lives are a series of transitions in search of work. Folk tale and memory as witnesses to this rapidly changing world through their eyes.",0.6,2019-12-07,Bhumigat,0.0,0,[],['Drama'],"['Raushan Kumar', 'Ajit Khobragade', 'Mohammad Rafique', 'Vaishali Chakravarty']",['Pradyatan Bera']
933037,"When young musicians Joel and Shivi go on a 44-hour long train ride from Guwahati to Mumbai, they realise it might be their last time together. Side A Side B is a musical love story that captures eight musical moments from that life changing journey.",0.6,2022-01-11,Side A Side B,0.0,0,[],"['Romance', 'Music', 'Drama']","['Rahul Rajkhowa', 'Shivranjani Singh', 'Sudeep Swaroop', 'Suraj Chhabra']",['Sudhish Kamath']
931046,A story of modern-day marriages and what to do when faced with an 'uncommon' situation. Maanav struggles to find an answer to the basic question: to tell or not to tell. But does he really have the choice?,0.6,2022-01-26,Yun Hua Toh?,0.0,0,[],[],[],[]
929454,"News appears on the TV about a rape case which happened that evening.  It completely shakes two women, who then go on to make a drastic decision that would change their life once in for all. The mother realizes that it's her son who committed the heinous and unpardonable crime, and decides to take it upon herself to punish her Son by poisoning him to death. The movie shows the unwavering bravery of womanhood in a very raw world.",0.6,2020-06-30,Ghar Se,0.0,0,['short film'],['Thriller'],"['Nimisha Sajayan', 'Dinesh Prabhakar', 'Ambika Rao']",['Mridul Nair']
926880,"Set in the backdrop of the nationwide 2019–2020 student protests against the Citizenship Amendment Act in India—filmed in the city of Bangalore—Sab changa si is an intimate documentary on friendships, language, love, youth, resistance, and identity of class, caste, religion, and gender. In this film, the political is personal.",0.6,2022-02-17,All Was Good,0.0,0,[],[],[],['Teresa A Braggs']
926704,"It’s not even 2 days since they met on Facebook. Karan comes with his friend Shakeel from Mumbai. In early morning, Rinki opens the door of hir hotel room. Shalu is standing in front, When Shalu is unable to say anything, Rinki goes to Shakeel’s room and found him dead.",0.945,2022-02-14,UnBlock,0.0,0,[],"['Crime', 'Romance', 'Drama']","['Dharmendra Ahirwar', 'Pooja Kandare', 'Praween Kumar Pandey', 'Veebha Parmar', 'Sanit Swami', 'Pranjul Sahu', 'Devendra Singh Dev']",['Praween Kumar Pandey']
926679,"An adaptation of a short story ""Joseph"" written by Umakanta Mahapatra and is set in the foothills of the Himalayas between 1960 and 1980 in India. Father O'Hara (Victor Banerjee), a missionary doctor with the help of his caretaker Maularam (Sudarshan Juyal), raises an orphan baby Josef (Hitesh Bisht). While still a young boy, Josef is sent to Dehradun, Uttarakhand, for his studies and vocational training. Josef (Subrat Dutta) returns back with a reputation as a great cook as well as his love for alcohol. The film explores in its unfolding of time, the different paths that Father O'Hara, Josef, and Maularam take in their respective journeys for spiritual fulfillment through memories, duty, and search as well as the their interaction with friends and acquaintances. Through static mis-en-scenes, the narrative of the film reflects the all-encompassing nature of time, pre-empting and repeating itself in allegorical hues.",0.6,2019-11-07,Josef - Born in Grace,0.0,0,[],['Drama'],"['Subrat Dutta', 'Hitesh Bisht', 'Sudarshan Juyal', 'Victor Banerjee']",['Susant Misra']
926672,"Pankaj is a small-town theatre actor with dreams of making it big in Mumbai. But faced with obligations to his family, which is under a deep financial strain post the lockdown, he is forced to weigh his dreams and make a choice.",0.6,2022-02-24,Dhuin,10.0,1,[],['Drama'],"['Abhinav Jha', 'Prashant Rana']",['Achal Mishra']
925861,"Based in a small village in Kutch, India; 10-year-old Mukti wishes to swim in the newly filled lake, after a drought spanning for years. A seemingly simple wish turns to an unexpected discovery about himself, which causes him to question himself, the stigma around it, and his wish to swim in the lake.",0.6,2021-08-20,Dal Bhat,0.0,0,[],[],[],['Nemil Shah']
925695,"This short film is a quirky tale of a middle-class couple , Varun and Kamla a.k.a Kimmi, residing in a typical DDA flats colony, and their desires, aspirations.",0.6,2021-12-16,Sorry Bhaisaab,0.0,0,[],['Comedy'],"['Jaspal Sharma', 'Sharib Hashmi', 'Gauahar Khan']","['Suman Adhikary', 'Sumit Ghildiyal']"
925661,"Mujhse Dosti Karoge is an award winning Hindi film, starring Irrfan Khan. Gul Hasan, a nine year-old boy living in the desert of Rann of Kutch, aspires for a better fife. His dreams and aspirations take him on a journey that blurs the line between fantasy and reality. The film has won several national and international awards.",0.6,1992-01-01,Let's Be Friends,0.0,0,[],['Drama'],"['Salim Amrohi', 'Irrfan Khan', 'Amit Phalke', 'Habeeb Tanveer', 'Hency Thakar']",['Gopi Desai']
923165,"A police inspector and a London returned crime journalist, amongst others, are baffled by a modern day Robin Hood, who robs the rich and distributes the wealth amongst the poor and needy.",0.84,1989-09-01,Galiyon Ka Badshah,0.0,0,[],"['Drama', 'Action', 'Crime']","['Raaj Kumar', 'Hema Malini', 'Mithun Chakraborty', 'Poonam Dhillon', 'Smita Patil', 'Amrita Singh', 'Dev Kumar', 'Leela Mishra', 'C.S. Dubey']","['Sher Jung Singh', 'K. Yogi']"
922785,The age old tradition of making samadhi is a dying practice in modern Haryana. A sacred ritual which originated in north Indian villages is now facing the brunt of modern times.,0.6,2021-09-29,After Death,0.0,0,[],['Documentary'],[],['Ankur Hooda']
922694,"The Commissioner of Police is impressed with the diligence and bravery by one of his officers named Vijay, and asks him to re-locate to a lawless town by the name of Shona Pur, which Vijay accepts. He arrives there incognito, and is faced with several challenges, including lackadaisical policemen, who have never arrested anyone. He sets out to put things right. He meets with a young woman by the name of Shanti, who is on the look-out for buried treasure. Vijay and Shanti both fall in love with each other, and both set out to locate this treasure. In order to do this they will have to go through underground caverns, snake-pits, and a gang of thieves who are known to kill anyone who get in their way.",0.6,1984-01-01,Shapath,0.0,0,[],['Action'],"['Raj Babbar', 'Smita Patil', 'Ranjeet', 'Shakti Kapoor', 'Kader Khan', 'Kanwarjeet Paintal']",['Ravikant Nagaich']
922583,"Rai Bahadur is a wealthy man who lives in a palatial home with his grand-daughter, Pinky, and grandson, Raju. One night Raju gets abducted and is sold to notorious and hideous-looking gangster Ustad, who forces crippled children to beg and steal for him. Raju also gets inducted in this gang, and is taught to steal at a very young age. Years later, Pinky recognizes Raju as her brother and takes him home to grandpa, who accepts him immediately and provides for him with joy. Then a few days later some silver items are stolen from his house, and Raju is missing. Rai Bahadur is shocked and reports this matter to the police, and continues his search for his missing grandson. Is Raju really his grandson? Did he actually steal the silver items?",0.6,1984-03-23,Farishta,0.0,0,[],['Drama'],"['Ashok Kumar', 'Raju Shrestha', 'Ambika Shourie', 'Kanwaljit Singh', 'Smita Patil', 'Danny Denzongpa', 'Pran', 'Master Rajiv Bhatia']",['Sunil Sikand']
922563,"Time is running out for Khushbu, Ravi Sharma(Sunil Dutt)'s daughter. Her leukemia can be cured only if someone's bone marrow matches her daughter so, he goes abroad and gets in touch with her former wife (Smita Patil).",1.34,1982-01-01,Dard Ka Rishta,0.0,0,[],['Drama'],"['Sunil Dutt', 'Reena Roy', 'Smita Patil', 'Padmini Kolhapure', 'Madan Puri', 'Khushboo', 'Ashok Kumar', 'Mantu Shaw', 'Simi Garewal', 'Iftekhar', 'Satyendra Kapoor', 'Raj Bharti', 'Kumud Tripathi', 'Sunder', 'Yunus Parvez', 'Raj Kishore', 'Johny Lever', 'Padmini']",['Sunil Dutt']
921534,At the dead of night kidnappings are happening in the city and Chulbuli’s Uncle Phatphate is also mysteriously Kidnapped by the Dangerous Don Rasiya assisted by his stylish Secretary Chameli and Their Rustic goons.,0.6,2014-01-01,Chooran Goli,0.0,0,[],['Animation'],[],[]
920272,"A mistaken call from a young boy who is trying to reach his mother disrupts the peace of a couple, Gopi and Sati.",1.341,2002-09-01,Nishad,0.0,0,[],['Drama'],"['Archana', 'Rajit Kapoor', 'Geshe Thupten Phelgye', 'Ram Gopal Bajaj', 'Talluri Rameshwari']",['Shaji N. Karun']
920026,"Guthlee, son of a poor sweeper, has a dream - to go to school. But the obstacle is his caste. A headmaster is sympathetic to him but powerless against caste discrimination. When they develop an unspoken bond, Guthlee's dream sees hope.",0.6,2022-01-06,Guthlee ladoo,0.0,0,[],[],"['Sanjay Mishra', 'Dhanay Seth']",['Ishrat R Khan']
919820,Sikandar is union leader of workers in a factory which is owned by Chawla a corrupt criminal lawyer . when he refuses to take bribe. Sikander and his family are killed .Sikander returns back. how will he face Chawla ?,0.841,1999-01-01,Sikandar Sadak Ka,0.0,0,[],"['Action', 'Drama']","['Mithun Chakraborty', 'Manek Bedi', 'Monica Bedi', 'Samrat Mukherjee', 'Smita Jaykar', 'Anjana Mumtaz', 'Aashif Sheikh', 'Mohan Joshi', 'Shakti Kapoor', 'Kader Khan', 'Kanwarjeet Paintal', 'Sapna Sappu', 'Shiva Rindani']",['T. L. V. Prasad']
919604,"Ishwar Sakshi is a Hindi drama starring Ankita Srivastava, Sandeep Bhansali, Chandan Madan and S.M. Zaheer. A father Seth Haridas (Zaheer) promises to marry off his daughter Jyoti (Srivastava) to a young man Madhav (Madan) with the statue of Lord Vishnu (Bhansali) as the witness. Later, he goes back on his word and Madhav appeals to the Lord for help.",0.6,2009-08-27,Ishwar Sakshi,0.0,0,[],['Family'],"['Sandip Bhansali', 'Ayesha Khan', 'Anil Kumar', 'Chandan Madan', 'Neeraj Pandey', 'Ankita Shrivastav', 'Sanjay Shrivastav', 'Ranjeev Verma', 'S M Zaheer']",['Sunil R. Prasad']
919349,"Danveer Karna Is A Kids Hindi Animation Movie. Karna Was One Of The Greatest Warriors In The Hindu Epic Mahabharata. Karna Was The Son Of Surya And Kunti Born To Kunti Before Her Marriage. Karna Was The Closest Friend Of Duryodhana And Fought On His Behalf Against The Pandavas In The Kurukshetra War. Karna Is Often Quoted For His Sacrifice, Courage, Charity, Valour, And Selflessness.",0.6,2007-01-01,Danveer Karna,0.0,0,[],['Action'],[],[]
919336,Corrupt Mumbai policeman aids local property developer to force two brothers who own a dairy farm off their land.,0.6,2004-06-18,"Chot [Aaj Isko, Kal Tereko]",0.0,0,[],"['Music', 'Action', 'Crime']","['Ashutosh Rana', 'Sharad S. Kapoor', 'Nethra Raghuraman', 'Ganesh Yadav', 'Vineet Kumar', 'Rohit Nayyar', 'Jesse Randhawa']",['Nabh Kumar Raju']
918742,"A true story, interwoven with a fictional poignant love story between a Rohingya girl and an Indian Special Forces Officer. It focuses on the peril, uncertainty, betrayal and misery of life in the Rohingya refugee camp.",0.6,2021-12-01,Rohingya - People from nowhere,0.0,0,[],[],[],[]
916815,Shabnam is an ambitious girl who wants to be a dancer. Her mother was also a great dancer but her father Tony is against it. Then comes Rahul in her life like a storm with a proposition to allow Shabnam to take part in dance competitions.,0.6,1993-01-01,Shabnam,0.0,0,[],['Romance'],"['Mohnish Behl', 'Rakesh Bedi', 'Birbal', 'Avtar Gill', 'Aruna Irani', 'Kanchan', 'Bharat Kapoor', 'Manmauji', 'Sanjay Mitra', 'Alok Nath', 'Yunus Parvez', 'Kunickaa Sadanand', 'Shammi']",['Raman Kumar']
916811,"Savita Oberoi is a cold-hearted and wealthy businesswoman. Her only son Ashwin is soft-hearted and is in love with Pooja Sundarlal who comes from a poor family. Her father used to be a famous poet Porash Sundarla now disabled, and her mom, Sudha Sunderlal a housewife and teacher. Mrs. Oberoi wants her son to marry Lily, Mr. Puri's daughter, who is settled in the United States of America. When Ashwin tells his mom that he loves Neela, she consents to go to see the girl, is impressed by the poet father, but does not permit her son to marry her. Under pressure, but refusing to give up his love, Ashwin marries Pooja, and at the same to placate his adamant mom, gets engaged to Lilly.",0.6,1991-11-15,Pyar Bhara Dil,0.0,0,[],"['Drama', 'Romance']","['Rakesh Bedi', 'Harish Bhimani', 'Dinesh Hingoo', 'Reema Lagoo', 'Raza Murad', 'Alok Nath', 'Tanuja']",['Chandra Barot']
916628,"It is inspired by the journey of Jhulan Goswami as she moves up the ladder despite the problems created by misogynistic politics to fulfill her dream of playing cricket for India. The climax would be India women's ICC World Cup final against mighty England at the Lord's on July 23, 2017 where Jhulan Goswami and co. were narrowly defeated.",0.6,2023-02-02,Chakda ‘Xpress,0.0,0,"['indian cricket team', ""women's cricket""]",['Drama'],['Anushka Sharma'],['Prosit Roy']
916468,"Raj Anand is a Bollywood movie director and lives a wealthy lifestyle with his wife, Padmini, and only son, Varun. He is respected and liked in the industry and is known to be a man of honesty and principles. He feels that Varun should make a debut in one of his movies, which he decides to call ""Nagar Vadhu"" (Prostitute), and hopes to cast a well-known Bollywood actress, Sakhi Swami, opposite Varun in the female lead role. The only problem is that Varun dislikes acting, but when Raj persuades him, he changes his mind, and agrees to act in this movie. Varun meets with Sakhi, and both are attracted to each other. This does not auger well with Raj and he puts a stop to the production immediately. It is then that Varun finds out that his principled father has been known to have an illicit relationship with Sakhi. How will this knowledge help him overcome the wall of mistrust that has now arisen between his dad, himself, and Sakhi.",0.6,1994-01-01,Kudhai,0.0,0,[],['Drama'],"['Rajesh Khanna', 'Madhavi', 'Deepika Chikhalia', 'Gulshan Grover', 'Arun Bakshi', 'Asha Sharma', 'Anil Nagrath']",['Johny Bakshi']
916463,Rakesha journalist saves Radha from a molester and wants to marry her.But she chooses to be mistress of a wealthy Ranjit whose soon murdered and Radha is arrested for his murder.Rakesh takes the help of a defense lawyer DK to bail Radha but in vain.Ravi a lawyer falls in love with Shalaka and is soon to be married.But finds in the papers that his sister Radha is accused for a murder and is in jail.Ravi then decides to fight for his sister.,0.6,1999-01-01,Jaalsaaz,0.0,0,[],['Thriller'],"['Kamal Sadanah', 'Madhoo', 'Ronit Roy', 'Mukesh Khanna', 'Aashif Sheikh', 'Mohnish Behl', 'Puneet Issar', 'Dalip Tahil', 'Rakesh Bedi', 'Tiku Talsania', 'Anjana Mumtaz', 'Amita Nangia']",['Shiv Kumar']
916447,"Unhappy with India's independence from the British, Raja Shamsher Singh and his goons, initially attempt to put their candidate, Shishupal, up for elections. But when opposed by Sangram Singh, they have him killed, and blame Pratap Singh. Sangram's wife, Bharati, rebels, becomes a bandit, and sends her son, Shakti, to Bombay so that he can study and return back to Ramgarh to oppose the tyrannical Shamsher, and have Pratap killed. Years later Shakti does return back but Bharati does not know that he has an hidden agenda - which does not include seeking vengeance from Pratap or Shamsher.",0.6,1991-04-04,Deshwasi,0.0,0,[],"['Action', 'Crime', 'Drama']","['Tom Alter', 'Mahesh Bhatt', 'Poonam Dhillon', 'Rajiv Goswami', 'Bharat Kapoor', 'Kamini Kaushal', 'Anupam Kher', 'Manoj Kumar']",['Rajiv Goswami']
916355,"Vishwanath and Jaikishan are two thieves and good friends. When they try to lead an honest life for the sake of their women, Pukhraj turns them against each other and the two become sworn enemies.",0.6,1998-03-20,Ustadon Ke Ustad,0.0,0,[],"['Action', 'Drama']","['Mithun Chakraborty', 'Avtar Gill', 'Mohan Joshi', 'Mushtaq Khan', 'Johny Lever', 'Madhoo', 'Govind Namdeo', 'Ranbir Pushp', 'Jackie Shroff', 'Tiku Talsania', 'Vineeta']",['T. L. V. Prasad']
916132,"Lookalikes are as much part of Indian popular cinema’s romance with stardom as the super celebrities they – sometimes more and sometimes less – resemble. The Juniors, as they’re popularly referred to, live a paradoxical existence all of their own: if one meets Kishore Bhanushali on the streets, it's like time is out of joint, for he looks like Golden Age-icon Dev Anand – in the 1960s! It’s fitting that Bhanushali is also a stand-up comedian, as the Juniors are in equal parts paeans to and parodies of the original stars. The Juniors even have their own films, which are often satirical revisions of beloved classics.",0.6,2022-01-22,Urf,0.0,0,[],['Documentary'],[],['Geetika Narang Abbasi']
913838,"Against the darkening backdrop of New Delhi's apocalyptic air and escalating violence, two brothers devote their lives to protecting one casualty of the turbulent times: the bird known as the black kite.",1.07,2022-05-23,All That Breathes,0.0,0,[],['Documentary'],"['Nadeem Shehzad', 'Mohammad Saud', 'Salik Rehman']",['Shaunak Sen']
913462,"Shot as Delhi emerged from COVID’s second wave, the film plays phone calls from the worst of the pandemic. Anonymous participants, some who lost loved ones, and others who worked on the frontlines, share their deeply personal accounts. What emerges is a story of survival, remembrance, & resilience.",0.6,2021-12-09,The Storm,0.0,0,[],['Documentary'],[],['Mehr Singh']
912392,"Three college boys think that everything American is fabulous; everything Indian is backward. Determined to get to America, they cook up one hair-brained scheme after another to get the all-important 'letter of sponsorship' from America.",0.6,1999-08-01,Chalo America,0.0,0,[],['Comedy'],"['Deven Bhojani', 'Mandar Shinde', 'Aashish Chaudhary']",['Piyush Jha']
912020,"Verma adopts Geeta, the orphaned daughter of his friend, who grows up to marry his son, Anil. However, when a gangster Anil is investigating turns up dead, both men suspect that Geeta is responsible.",0.6,1985-01-01,Zulm Ka Badla,0.0,0,[],"['Action', 'Crime', 'Drama']","['Rakesh Roshan', 'Anita Raj', 'Rajan Haksar', 'Danny Denzongpa']",['Chand']
912013,"Chandan is found dead by his twin brother Trishul, who is a dacoit. In a bid to turn a new leaf and leave the criminal life behind, Trishul assumes his brother's identity.",0.6,1984-01-01,Rakta Bandhan,0.0,0,[],"['Action', 'Comedy', 'Crime']","['Rati Agnihotri', 'Birbal', 'Mithun Chakraborty', 'Dinesh Hingoo', 'Jagdeep', 'Jankidas', 'Surinder Kaur', 'Shubha Khote', 'Viju Khote', 'Narendra Nath', 'Mukri', 'Dina Pathak']",['Rajat Rakshit']
912008,"Vikram, the son of a wealthy leader, loses in a fight against Shanker, a commoner. However, when a corrupt officer poisons his mind, he sets out to exact revenge for his humiliation.",0.6,1988-01-01,Mardangi,0.0,0,[],"['Action', 'Thriller']","['Aman Virk', 'Hemant Birje', 'Dara Singh', 'Archana Joglekar', 'Anjana Mumtaz', 'Dan Dhanoa', 'Narender']",['S.R. Pratap']
912005,"Gauri lives a poor lifestyle in a small town in India along with her maternal uncle, Pandey, and aunt, Parvati. Pandey is the peon for the District Forest Officer, and his wife and Gauri assist him in cooking, and cleaning the officer's living quarters. When Jain retires, he is replaced by a much younger officer, Vikas Kashyap, whose family, consisting of two married brothers, their wives, and his widowed mother, live a wealthy lifestyle in Bombay. Vikas takes over the job, and a few days later his mother also comes to live there. Gauri falls in love with Vikas, and is convinced that he, too, is in love with her. She even undertakes the Karva Chauth Vrath - little realizing that Vikas is in love with London-based Sonia, and their marriage will soon be finalized.",0.6,1980-04-11,Manokaamnaa,0.0,0,[],"['Drama', 'Romance']","['Urmila Bhatt', 'Shail Chaturvedi', 'Kalpana Iyer', 'Gajanan Jagirdar', 'T.P. Jain', 'Madhu Kapoor', 'Shubha Khote', 'Raj Kiran', 'Shivraj']",['Kedar Kapoor']
